"Gender";"Year";"Age";"Country";"imputed_flag";"mx";"logmx"
"Female";1964;88;"CHE";"FALSE";0.208577;-1.56744700136307
"Female";1964;89;"CHE";"FALSE";0.198928;-1.61481232877156
"Female";1964;90;"CHE";"FALSE";0.265801;-1.32500737048283
"Female";1964;91;"CHE";"FALSE";0.266633;-1.32188209795252
"Female";1964;92;"CHE";"FALSE";0.29759;-1.2120385787383
"Female";1964;93;"CHE";"FALSE";0.330924;-1.10586653721961
"Female";1964;94;"CHE";"FALSE";0.329159;-1.11121436228545
"Female";1964;95;"CHE";"FALSE";0.32282;-1.130660386637
"Female";1964;96;"CHE";"FALSE";0.29661;-1.21533713440499
"Female";1964;97;"CHE";"FALSE";0.466165;-0.76321563027383
"Female";1964;98;"CHE";"FALSE";0.496063;-0.701052344194043
"Female";1964;99;"CHE";"FALSE";0.6;-0.510825623765991
"Female";1965;0;"CHE";"FALSE";0.015854;-4.14433344456717
"Female";1965;1;"CHE";"FALSE";0.001273;-6.66637895940687
"Female";1965;2;"CHE";"FALSE";0.000691;-7.2773707341966
"Female";1965;3;"CHE";"FALSE";0.000744;-7.20346952313118
"Female";1965;4;"CHE";"FALSE";0.000534;-7.53511471900408
"Female";1965;5;"CHE";"FALSE";0.000526;-7.55020934522656
"Female";1965;6;"CHE";"FALSE";0.000441;-7.72646568251743
"Female";1965;7;"CHE";"FALSE";0.000335;-8.00138002613921
"Female";1965;8;"CHE";"FALSE";0.000228;-8.38616492900983
"Female";1965;9;"CHE";"FALSE";0.000162;-8.72791422273189
"Female";1965;10;"CHE";"FALSE";0.000188;-8.57906859513433
"Female";1965;11;"CHE";"FALSE";0.000141;-8.86675066758611
"Female";1965;12;"CHE";"FALSE";0.000298;-8.11841707145887
"Female";1965;13;"CHE";"FALSE";0.000228;-8.38616492900983
"Female";1965;14;"CHE";"FALSE";0.000267;-8.22826189956402
"Female";1965;15;"CHE";"FALSE";0.000217;-8.43561320442381
"Female";1965;16;"CHE";"FALSE";0.000357;-7.93777477618463
"Female";1965;17;"CHE";"FALSE";0.000411;-7.79691734346804
"Female";1965;18;"CHE";"FALSE";0.000347;-7.96618577801742
"Female";1965;19;"CHE";"FALSE";0.000505;-7.59095212868891
"Female";1965;20;"CHE";"FALSE";0.00041;-7.79935339826592
"Female";1965;21;"CHE";"FALSE";0.000488;-7.62519515211113
"Female";1965;22;"CHE";"FALSE";0.000537;-7.52951246345541
"Female";1965;23;"CHE";"FALSE";0.000389;-7.85193121434583
"Female";1965;24;"CHE";"FALSE";0.00046;-7.68428406848113
"Female";1965;25;"CHE";"FALSE";0.000601;-7.41691562342907
"Female";1965;26;"CHE";"FALSE";0.000354;-7.9462136448305
"Female";1965;27;"CHE";"FALSE";0.000602;-7.41525311265545
"Female";1965;28;"CHE";"FALSE";0.000537;-7.52951246345541
"Female";1965;29;"CHE";"FALSE";0.000704;-7.25873220180623
"Female";1965;30;"CHE";"FALSE";0.000674;-7.30228044705197
"Female";1965;31;"CHE";"FALSE";0.000667;-7.31272051204865
"Female";1965;32;"CHE";"FALSE";0.000672;-7.30525221744112
"Female";1965;33;"CHE";"FALSE";0.00095;-6.95904857336969
"Female";1965;34;"CHE";"FALSE";0.000868;-7.04931884330392
"Female";1965;35;"CHE";"FALSE";0.000955;-6.95379921748354
"Female";1965;36;"CHE";"FALSE";0.000943;-6.96644427533082
"Female";1965;37;"CHE";"FALSE";0.00114;-6.77672701657573
"Female";1965;38;"CHE";"FALSE";0.001109;-6.80429657061391
"Female";1965;39;"CHE";"FALSE";0.001262;-6.67505751486312
"Female";1965;40;"CHE";"FALSE";0.001242;-6.69103229547085
"Female";1965;41;"CHE";"FALSE";0.001634;-6.41672428254433
"Female";1965;42;"CHE";"FALSE";0.001826;-6.30562749680936
"Female";1965;43;"CHE";"FALSE";0.002038;-6.1957863441816
"Female";1965;44;"CHE";"FALSE";0.002486;-5.99708028589362
"Female";1965;45;"CHE";"FALSE";0.002111;-6.16059351011595
"Female";1965;46;"CHE";"FALSE";0.002364;-6.04740017943829
"Female";1965;47;"CHE";"FALSE";0.002485;-5.99748261943355
"Female";1965;48;"CHE";"FALSE";0.003098;-5.77699853698746
"Female";1965;49;"CHE";"FALSE";0.003696;-5.6005041252027
"Female";1965;50;"CHE";"FALSE";0.003473;-5.6627365052202
"Female";1965;51;"CHE";"FALSE";0.003679;-5.6051143028595
"Female";1965;52;"CHE";"FALSE";0.004292;-5.45100245421369
"Female";1965;53;"CHE";"FALSE";0.005549;-5.19413754763837
"Female";1965;54;"CHE";"FALSE";0.004988;-5.30072025116435
"Female";1965;55;"CHE";"FALSE";0.005662;-5.17397809229243
"Female";1965;56;"CHE";"FALSE";0.007004;-4.96127386455853
"Female";1965;57;"CHE";"FALSE";0.006742;-4.99939866217027
"Female";1965;58;"CHE";"FALSE";0.006917;-4.97377312936369
"Female";1965;59;"CHE";"FALSE";0.008228;-4.80021230719143
"Female";1965;60;"CHE";"FALSE";0.011046;-4.50568690750314
"Female";1965;61;"CHE";"FALSE";0.010316;-4.57405919096304
"Female";1965;62;"CHE";"FALSE";0.012716;-4.36489423593358
"Female";1965;63;"CHE";"FALSE";0.013139;-4.33217037232245
"Female";1965;64;"CHE";"FALSE";0.015566;-4.16266623044494
"Female";1965;65;"CHE";"FALSE";0.016324;-4.11511886143858
"Female";1965;66;"CHE";"FALSE";0.019453;-3.93975397916646
"Female";1965;67;"CHE";"FALSE";0.017678;-4.03543435034338
"Female";1965;68;"CHE";"FALSE";0.023364;-3.75655890280407
"Female";1965;69;"CHE";"FALSE";0.025835;-3.65602511724299
"Female";1965;70;"CHE";"FALSE";0.02897;-3.54149446720088
"Female";1965;71;"CHE";"FALSE";0.030524;-3.48924201955475
"Female";1965;72;"CHE";"FALSE";0.034999;-3.35243578932947
"Female";1965;73;"CHE";"FALSE";0.043165;-3.14272529729465
"Female";1965;74;"CHE";"FALSE";0.04584;-3.08259820657565
"Female";1965;75;"CHE";"FALSE";0.052727;-2.94262762066721
"Female";1965;76;"CHE";"FALSE";0.059522;-2.8214092868713
"Female";1965;77;"CHE";"FALSE";0.066855;-2.70522918391551
"Female";1965;78;"CHE";"FALSE";0.073514;-2.61027941471116
"Female";1965;79;"CHE";"FALSE";0.087153;-2.44009008420066
"Female";1965;80;"CHE";"FALSE";0.084574;-2.47012838821027
"Female";1965;81;"CHE";"FALSE";0.106776;-2.23702209681029
"Female";1965;82;"CHE";"FALSE";0.117275;-2.14323367476762
"Female";1965;83;"CHE";"FALSE";0.127161;-2.06230127886225
"Female";1965;84;"CHE";"FALSE";0.143671;-1.94022931558838
"Female";1965;85;"CHE";"FALSE";0.152053;-1.88352613470155
"Female";1965;86;"CHE";"FALSE";0.171104;-1.76548372021582
"Female";1965;87;"CHE";"FALSE";0.197777;-1.62061514562423
"Female";1965;88;"CHE";"FALSE";0.223885;-1.49662275181548
"Female";1965;89;"CHE";"FALSE";0.266192;-1.32353742606475
"Female";1965;90;"CHE";"FALSE";0.280991;-1.26943263863106
"Female";1965;91;"CHE";"FALSE";0.265758;-1.32516915873247
"Female";1965;92;"CHE";"FALSE";0.327275;-1.11695448291597
"Female";1965;93;"CHE";"FALSE";0.359835;-1.02210968593214
"Female";1965;94;"CHE";"FALSE";0.334709;-1.09449378137436
"Female";1965;95;"CHE";"FALSE";0.35567;-1.03375194432118
"Female";1965;96;"CHE";"FALSE";0.466926;-0.761584492113185
"Female";1965;97;"CHE";"FALSE";0.482143;-0.729514528434568
"Female";1965;98;"CHE";"FALSE";0.607287;-0.498753782531995
"Female";1965;99;"CHE";"FALSE";0.80597;-0.215708758011894
"Female";1966;0;"CHE";"FALSE";0.014871;-4.20834227127559
"Female";1966;1;"CHE";"FALSE";0.001809;-6.31498107256898
"Female";1966;2;"CHE";"FALSE";0.000706;-7.25589532047103
"Female";1966;3;"CHE";"FALSE";0.000514;-7.57328729250911
"Female";1966;4;"CHE";"FALSE";0.000786;-7.14855376553507
"Female";1966;5;"CHE";"FALSE";0.000534;-7.53511471900408
"Female";1966;6;"CHE";"FALSE";0.000503;-7.59492038786454
"Female";1966;7;"CHE";"FALSE";0.000331;-8.01339218258721
"Female";1966;8;"CHE";"FALSE";0.000424;-7.76577710273232
"Female";1966;9;"CHE";"FALSE";0.000228;-8.38616492900983
"Female";1966;10;"CHE";"FALSE";0.000278;-8.18788944427364
"Female";1966;11;"CHE";"FALSE";0.000164;-8.71564413014008
"Female";1966;12;"CHE";"FALSE";0.000141;-8.86675066758611
"Female";1966;13;"CHE";"FALSE";0.000367;-7.9101487099097
"Female";1966;14;"CHE";"FALSE";0.000183;-8.60602440512285
"Female";1966;15;"CHE";"FALSE";0.000356;-7.94057982711224
"Female";1966;16;"CHE";"FALSE";0.000433;-7.74477282996178
"Female";1966;17;"CHE";"FALSE";0.000419;-7.77763963804214
"Female";1966;18;"CHE";"FALSE";0.000412;-7.79448720861475
"Female";1966;19;"CHE";"FALSE";0.000551;-7.50377574881136
"Female";1966;20;"CHE";"FALSE";0.000364;-7.91835669032753
"Female";1966;21;"CHE";"FALSE";0.000574;-7.46288116164471
"Female";1966;22;"CHE";"FALSE";0.000285;-8.16302137769562
"Female";1966;23;"CHE";"FALSE";0.000454;-7.69741335992293
"Female";1966;24;"CHE";"FALSE";0.000583;-7.44732337161378
"Female";1966;25;"CHE";"FALSE";0.000482;-7.63756644391367
"Female";1966;26;"CHE";"FALSE";0.000576;-7.45940289726838
"Female";1966;27;"CHE";"FALSE";0.000518;-7.56553531570479
"Female";1966;28;"CHE";"FALSE";0.000673;-7.30376522831955
"Female";1966;29;"CHE";"FALSE";0.000732;-7.21973004400296
"Female";1966;30;"CHE";"FALSE";0.000533;-7.53698913379843
"Female";1966;31;"CHE";"FALSE";0.000817;-7.10987146310427
"Female";1966;32;"CHE";"FALSE";0.00079;-7.14347761250321
"Female";1966;33;"CHE";"FALSE";0.000497;-7.60692053186765
"Female";1966;34;"CHE";"FALSE";0.000874;-7.04243018230874
"Female";1966;35;"CHE";"FALSE";0.000818;-7.10864822136153
"Female";1966;36;"CHE";"FALSE";0.000829;-7.09529040282898
"Female";1966;37;"CHE";"FALSE";0.000866;-7.05162564940184
"Female";1966;38;"CHE";"FALSE";0.001424;-6.55428546599235
"Female";1966;39;"CHE";"FALSE";0.00134;-6.61508566501932
"Female";1966;40;"CHE";"FALSE";0.001365;-6.59660085034521
"Female";1966;41;"CHE";"FALSE";0.001423;-6.55498795987442
"Female";1966;42;"CHE";"FALSE";0.001582;-6.44906540963667
"Female";1966;43;"CHE";"FALSE";0.002144;-6.14508203577358
"Female";1966;44;"CHE";"FALSE";0.001856;-6.28933164461813
"Female";1966;45;"CHE";"FALSE";0.002303;-6.07354265814359
"Female";1966;46;"CHE";"FALSE";0.002223;-6.10889764400008
"Female";1966;47;"CHE";"FALSE";0.002816;-5.87243784068634
"Female";1966;48;"CHE";"FALSE";0.002588;-5.95686990234348
"Female";1966;49;"CHE";"FALSE";0.003559;-5.63827567245408
"Female";1966;50;"CHE";"FALSE";0.003706;-5.59780215111897
"Female";1966;51;"CHE";"FALSE";0.004405;-5.42501501959399
"Female";1966;52;"CHE";"FALSE";0.004628;-5.37563046965071
"Female";1966;53;"CHE";"FALSE";0.004898;-5.31892832045216
"Female";1966;54;"CHE";"FALSE";0.00563;-5.17964583683054
"Female";1966;55;"CHE";"FALSE";0.005262;-5.24724409636404
"Female";1966;56;"CHE";"FALSE";0.005722;-5.16343688435422
"Female";1966;57;"CHE";"FALSE";0.006571;-5.02508925106641
"Female";1966;58;"CHE";"FALSE";0.007521;-4.89005617113787
"Female";1966;59;"CHE";"FALSE";0.008631;-4.75239490574462
"Female";1966;60;"CHE";"FALSE";0.008331;-4.78777178198937
"Female";1966;61;"CHE";"FALSE";0.010142;-4.59107006160931
"Female";1966;62;"CHE";"FALSE";0.011362;-4.4774808248472
"Female";1966;63;"CHE";"FALSE";0.012956;-4.34619627767305
"Female";1966;64;"CHE";"FALSE";0.012697;-4.36638953389448
"Female";1966;65;"CHE";"FALSE";0.016521;-4.10312298003368
"Female";1966;66;"CHE";"FALSE";0.016974;-4.07607251743465
"Female";1966;67;"CHE";"FALSE";0.019841;-3.9200047751698
"Female";1966;68;"CHE";"FALSE";0.024459;-3.71075703263325
"Female";1966;69;"CHE";"FALSE";0.024935;-3.69148283998405
"Female";1966;70;"CHE";"FALSE";0.027801;-3.58268328770947
"Female";1966;71;"CHE";"FALSE";0.031723;-3.45071330913407
"Female";1966;72;"CHE";"FALSE";0.033478;-3.39686677230171
"Female";1966;73;"CHE";"FALSE";0.038595;-3.25463254458032
"Female";1966;74;"CHE";"FALSE";0.045203;-3.09659182266504
"Female";1966;75;"CHE";"FALSE";0.049049;-3.01493548053843
"Female";1966;76;"CHE";"FALSE";0.059275;-2.82556764703067
"Female";1966;77;"CHE";"FALSE";0.066262;-2.71413869844277
"Female";1966;78;"CHE";"FALSE";0.075533;-2.58318563212874
"Female";1966;79;"CHE";"FALSE";0.086525;-2.44732188946073
"Female";1966;80;"CHE";"FALSE";0.095857;-2.34489778137984
"Female";1966;81;"CHE";"FALSE";0.108957;-2.21680196999962
"Female";1966;82;"CHE";"FALSE";0.11691;-2.14635087096341
"Female";1966;83;"CHE";"FALSE";0.129126;-2.04696660713863
"Female";1966;84;"CHE";"FALSE";0.140988;-1.9590804986087
"Female";1966;85;"CHE";"FALSE";0.157636;-1.84746670124776
"Female";1966;86;"CHE";"FALSE";0.183853;-1.69361875371773
"Female";1966;87;"CHE";"FALSE";0.204543;-1.58697705665404
"Female";1966;88;"CHE";"FALSE";0.206164;-1.57908331042035
"Female";1966;89;"CHE";"FALSE";0.248743;-1.39133504404291
"Female";1966;90;"CHE";"FALSE";0.250869;-1.38282438844461
"Female";1966;91;"CHE";"FALSE";0.262045;-1.33923903424418
"Female";1966;92;"CHE";"FALSE";0.299926;-1.20421950141983
"Female";1966;93;"CHE";"FALSE";0.368156;-0.999248517595478
"Female";1966;94;"CHE";"FALSE";0.34168;-1.07388065244893
"Female";1966;95;"CHE";"FALSE";0.436606;-0.828724092404606
"Female";1966;96;"CHE";"FALSE";0.340369;-1.07772495576018
"Female";1966;97;"CHE";"FALSE";0.326848;-1.11826004795696
"Female";1966;98;"CHE";"FALSE";0.413043;-0.884203575218062
"Female";1966;99;"CHE";"FALSE";0.333333;-1.09861328866861
"Female";1967;0;"CHE";"FALSE";0.014829;-4.2111705559892
"Female";1967;1;"CHE";"FALSE";0.001128;-6.78730912590627
"Female";1967;2;"CHE";"FALSE";0.000791;-7.14221259019662
"Female";1967;3;"CHE";"FALSE";0.000673;-7.30376522831955
"Female";1967;4;"CHE";"FALSE";0.000536;-7.53137639689347
"Female";1967;5;"CHE";"FALSE";0.000663;-7.31873556777841
"Female";1967;6;"CHE";"FALSE";0.000491;-7.61906643016975
"Female";1967;7;"CHE";"FALSE";0.000218;-8.43101549517518
"Female";1967;8;"CHE";"FALSE";0.000308;-8.0854107749907
"Female";1967;9;"CHE";"FALSE";0.000267;-8.22826189956402
"Female";1967;10;"CHE";"FALSE";0.000272;-8.20970849166828
"Female";1967;11;"CHE";"FALSE";0.000231;-8.37309284744248
"Female";1967;12;"CHE";"FALSE";0.000281;-8.17715588863053
"Female";1967;13;"CHE";"FALSE";0.000421;-7.77287772428189
"Female";1967;14;"CHE";"FALSE";0.00016;-8.74033674273045
"Female";1967;15;"CHE";"FALSE";0.000431;-7.74940246786053
"Female";1967;16;"CHE";"FALSE";0.000287;-8.15602834220465
"Female";1967;17;"CHE";"FALSE";0.000258;-8.26255097304266
"Female";1967;18;"CHE";"FALSE";0.000625;-7.37775890822787
"Female";1967;19;"CHE";"FALSE";0.000552;-7.50196251168718
"Female";1967;20;"CHE";"FALSE";0.000382;-7.8700899493577
"Female";1967;21;"CHE";"FALSE";0.000418;-7.78002912543952
"Female";1967;22;"CHE";"FALSE";0.000366;-7.91287722456291
"Female";1967;23;"CHE";"FALSE";0.000443;-7.72194078791914
"Female";1967;24;"CHE";"FALSE";0.000717;-7.24043471736465
"Female";1967;25;"CHE";"FALSE";0.000556;-7.49474226371369
"Female";1967;26;"CHE";"FALSE";0.000613;-7.39714562202806
"Female";1967;27;"CHE";"FALSE";0.000502;-7.59691043827254
"Female";1967;28;"CHE";"FALSE";0.000514;-7.57328729250911
"Female";1967;29;"CHE";"FALSE";0.000597;-7.42359344457167
"Female";1967;30;"CHE";"FALSE";0.000607;-7.40698176690478
"Female";1967;31;"CHE";"FALSE";0.000507;-7.58699955437309
"Female";1967;32;"CHE";"FALSE";0.000551;-7.50377574881136
"Female";1967;33;"CHE";"FALSE";0.000591;-7.43369454055818
"Female";1967;34;"CHE";"FALSE";0.000892;-7.02204442538426
"Female";1967;35;"CHE";"FALSE";0.000822;-7.10377016290809
"Female";1967;36;"CHE";"FALSE";0.001088;-6.82341413054839
"Female";1967;37;"CHE";"FALSE";0.001078;-6.83264780649533
"Female";1967;38;"CHE";"FALSE";0.001118;-6.79621390424923
"Female";1967;39;"CHE";"FALSE";0.001214;-6.71383458634483
"Female";1967;40;"CHE";"FALSE";0.001441;-6.54241796196475
"Female";1967;41;"CHE";"FALSE";0.001517;-6.49102057861574
"Female";1967;42;"CHE";"FALSE";0.001835;-6.3007107974756
"Female";1967;43;"CHE";"FALSE";0.001684;-6.386583363162
"Female";1967;44;"CHE";"FALSE";0.001905;-6.26327327040347
"Female";1967;45;"CHE";"FALSE";0.002405;-6.03020537542441
"Female";1967;46;"CHE";"FALSE";0.002224;-6.1084479025938
"Female";1967;47;"CHE";"FALSE";0.002554;-5.97009452137179
"Female";1967;48;"CHE";"FALSE";0.002756;-5.89397492583073
"Female";1967;49;"CHE";"FALSE";0.003216;-5.73961692766542
"Female";1967;50;"CHE";"FALSE";0.003048;-5.79326964115774
"Female";1967;51;"CHE";"FALSE";0.003938;-5.5370822987652
"Female";1967;52;"CHE";"FALSE";0.003908;-5.5447295448016
"Female";1967;53;"CHE";"FALSE";0.004045;-5.51027372847168
"Female";1967;54;"CHE";"FALSE";0.005085;-5.28146024948161
"Female";1967;55;"CHE";"FALSE";0.005368;-5.22729987931276
"Female";1967;56;"CHE";"FALSE";0.006389;-5.05317751736193
"Female";1967;57;"CHE";"FALSE";0.006259;-5.07373485103957
"Female";1967;58;"CHE";"FALSE";0.006694;-5.006543676193
"Female";1967;59;"CHE";"FALSE";0.007879;-4.84355428671859
"Female";1967;60;"CHE";"FALSE";0.009967;-4.60847564299682
"Female";1967;61;"CHE";"FALSE";0.010109;-4.59432916281022
"Female";1967;62;"CHE";"FALSE";0.011127;-4.49838069180657
"Female";1967;63;"CHE";"FALSE";0.01218;-4.40796001670039
"Female";1967;64;"CHE";"FALSE";0.013427;-4.31048767389157
"Female";1967;65;"CHE";"FALSE";0.014939;-4.20378003592196
"Female";1967;66;"CHE";"FALSE";0.01643;-4.10864634693296
"Female";1967;67;"CHE";"FALSE";0.017695;-4.03447316518471
"Female";1967;68;"CHE";"FALSE";0.022211;-3.80716761732577
"Female";1967;69;"CHE";"FALSE";0.023833;-3.73668410406208
"Female";1967;70;"CHE";"FALSE";0.027711;-3.58592583270355
"Female";1967;71;"CHE";"FALSE";0.030147;-3.50166986324721
"Female";1967;72;"CHE";"FALSE";0.032953;-3.41267297513718
"Female";1967;73;"CHE";"FALSE";0.038745;-3.25075356376622
"Female";1967;74;"CHE";"FALSE";0.039218;-3.23861945390481
"Female";1967;75;"CHE";"FALSE";0.051033;-2.97528279668658
"Female";1967;76;"CHE";"FALSE";0.051375;-2.96860360616574
"Female";1967;77;"CHE";"FALSE";0.064597;-2.73958730890042
"Female";1967;78;"CHE";"FALSE";0.06724;-2.69948697044172
"Female";1967;79;"CHE";"FALSE";0.075012;-2.59010717824446
"Female";1967;80;"CHE";"FALSE";0.090164;-2.40612504466242
"Female";1967;81;"CHE";"FALSE";0.106813;-2.23667563701723
"Female";1967;82;"CHE";"FALSE";0.116007;-2.15410474486886
"Female";1967;83;"CHE";"FALSE";0.126394;-2.06835126675047
"Female";1967;84;"CHE";"FALSE";0.137788;-1.98203900692309
"Female";1967;85;"CHE";"FALSE";0.152507;-1.88054478234877
"Female";1967;86;"CHE";"FALSE";0.165878;-1.79650270058525
"Female";1967;87;"CHE";"FALSE";0.181576;-1.70608098013897
"Female";1967;88;"CHE";"FALSE";0.212683;-1.54795248474678
"Female";1967;89;"CHE";"FALSE";0.228605;-1.47575965559465
"Female";1967;90;"CHE";"FALSE";0.249896;-1.3867104476719
"Female";1967;91;"CHE";"FALSE";0.263954;-1.33198043344204
"Female";1967;92;"CHE";"FALSE";0.280002;-1.27295853298125
"Female";1967;93;"CHE";"FALSE";0.33293;-1.09982302130917
"Female";1967;94;"CHE";"FALSE";0.359919;-1.02187627284828
"Female";1967;95;"CHE";"FALSE";0.382513;-0.960992639364985
"Female";1967;96;"CHE";"FALSE";0.365111;-1.00755386204255
"Female";1967;97;"CHE";"FALSE";0.446461;-0.806403228505105
"Female";1967;98;"CHE";"FALSE";0.360656;-1.01983068354253
"Female";1967;99;"CHE";"FALSE";0.247423;-1.3966558564896
"Female";1968;0;"CHE";"FALSE";0.014644;-4.22372458372415
"Female";1968;1;"CHE";"FALSE";0.001222;-6.70726641823273
"Female";1968;2;"CHE";"FALSE";0.000832;-7.09167811714307
"Female";1968;3;"CHE";"FALSE";0.000724;-7.23071916557856
"Female";1968;4;"CHE";"FALSE";0.000543;-7.51840123803034
"Female";1968;5;"CHE";"FALSE";0.000479;-7.64380996055336
"Female";1968;6;"CHE";"FALSE";0.00058;-7.45248245442381
"Female";1968;7;"CHE";"FALSE";0.000426;-7.7610712116949
"Female";1968;8;"CHE";"FALSE";0.000305;-8.09519878135686
"Female";1968;9;"CHE";"FALSE";0.000241;-8.33071362447362
"Female";1968;10;"CHE";"FALSE";0.00031;-8.07893826048508
"Female";1968;11;"CHE";"FALSE";0.000316;-8.05976834437736
"Female";1968;12;"CHE";"FALSE";0.000276;-8.19510969224712
"Female";1968;13;"CHE";"FALSE";0.00021;-8.46840302724681
"Female";1968;14;"CHE";"FALSE";0.000396;-7.83409634670979
"Female";1968;15;"CHE";"FALSE";0.000249;-8.29805766149957
"Female";1968;16;"CHE";"FALSE";0.000248;-8.30208181179929
"Female";1968;17;"CHE";"FALSE";0.000394;-7.83915964866634
"Female";1968;18;"CHE";"FALSE";0.000468;-7.66704226204663
"Female";1968;19;"CHE";"FALSE";0.000491;-7.61906643016975
"Female";1968;20;"CHE";"FALSE";0.00056;-7.48757377423508
"Female";1968;21;"CHE";"FALSE";0.000649;-7.34007784126018
"Female";1968;22;"CHE";"FALSE";0.000509;-7.58306254141375
"Female";1968;23;"CHE";"FALSE";0.000479;-7.64380996055336
"Female";1968;24;"CHE";"FALSE";0.000297;-8.12177841916157
"Female";1968;25;"CHE";"FALSE";0.000628;-7.37297039149608
"Female";1968;26;"CHE";"FALSE";0.000698;-7.2672914552019
"Female";1968;27;"CHE";"FALSE";0.000651;-7.3370009157557
"Female";1968;28;"CHE";"FALSE";0.000475;-7.65219575392963
"Female";1968;29;"CHE";"FALSE";0.000487;-7.62724643488168
"Female";1968;30;"CHE";"FALSE";0.000618;-7.38902210050658
"Female";1968;31;"CHE";"FALSE";0.000531;-7.54074853672234
"Female";1968;32;"CHE";"FALSE";0.000721;-7.23487142067933
"Female";1968;33;"CHE";"FALSE";0.00062;-7.38579107992514
"Female";1968;34;"CHE";"FALSE";0.000564;-7.48045630646622
"Female";1968;35;"CHE";"FALSE";0.001038;-6.87045949423844
"Female";1968;36;"CHE";"FALSE";0.001018;-6.88991536085381
"Female";1968;37;"CHE";"FALSE";0.001134;-6.78200407367658
"Female";1968;38;"CHE";"FALSE";0.0012;-6.72543372218818
"Female";1968;39;"CHE";"FALSE";0.001242;-6.69103229547085
"Female";1968;40;"CHE";"FALSE";0.001727;-6.3613694798176
"Female";1968;41;"CHE";"FALSE";0.001181;-6.74139374176691
"Female";1968;42;"CHE";"FALSE";0.001618;-6.42656446034584
"Female";1968;43;"CHE";"FALSE";0.001677;-6.39074879614107
"Female";1968;44;"CHE";"FALSE";0.001398;-6.57271263517052
"Female";1968;45;"CHE";"FALSE";0.002354;-6.05163927014405
"Female";1968;46;"CHE";"FALSE";0.002587;-5.95725637577825
"Female";1968;47;"CHE";"FALSE";0.002701;-5.91413320417166
"Female";1968;48;"CHE";"FALSE";0.002913;-5.83857180100484
"Female";1968;49;"CHE";"FALSE";0.003305;-5.71231880567849
"Female";1968;50;"CHE";"FALSE";0.003912;-5.54370652680957
"Female";1968;51;"CHE";"FALSE";0.004029;-5.51423707277293
"Female";1968;52;"CHE";"FALSE";0.004492;-5.40545724210594
"Female";1968;53;"CHE";"FALSE";0.004696;-5.36104419645634
"Female";1968;54;"CHE";"FALSE";0.005345;-5.23159373450513
"Female";1968;55;"CHE";"FALSE";0.005839;-5.14319572968074
"Female";1968;56;"CHE";"FALSE";0.006794;-4.99171540924374
"Female";1968;57;"CHE";"FALSE";0.007218;-4.93117737276154
"Female";1968;58;"CHE";"FALSE";0.007232;-4.92923965589226
"Female";1968;59;"CHE";"FALSE";0.00778;-4.85619894079184
"Female";1968;60;"CHE";"FALSE";0.007703;-4.86614541561131
"Female";1968;61;"CHE";"FALSE";0.009994;-4.60577036606012
"Female";1968;62;"CHE";"FALSE";0.011112;-4.49972967353009
"Female";1968;63;"CHE";"FALSE";0.012209;-4.40558189429542
"Female";1968;64;"CHE";"FALSE";0.012993;-4.34334452808154
"Female";1968;65;"CHE";"FALSE";0.01484;-4.2104290412429
"Female";1968;66;"CHE";"FALSE";0.016464;-4.10657909989044
"Female";1968;67;"CHE";"FALSE";0.018106;-4.01151190392889
"Female";1968;68;"CHE";"FALSE";0.020978;-3.86428100944272
"Female";1968;69;"CHE";"FALSE";0.022585;-3.79046930987557
"Female";1968;70;"CHE";"FALSE";0.027898;-3.57920027731209
"Female";1968;71;"CHE";"FALSE";0.03128;-3.46477636330503
"Female";1968;72;"CHE";"FALSE";0.032819;-3.41674766301047
"Female";1968;73;"CHE";"FALSE";0.04046;-3.20744144724254
"Female";1968;74;"CHE";"FALSE";0.043021;-3.14606691041039
"Female";1968;75;"CHE";"FALSE";0.04978;-3.00014198204269
"Female";1968;76;"CHE";"FALSE";0.054297;-2.91328630218729
"Female";1968;77;"CHE";"FALSE";0.058656;-2.83606540732484
"Female";1968;78;"CHE";"FALSE";0.069934;-2.66020333884502
"Female";1968;79;"CHE";"FALSE";0.082997;-2.48895081641708
"Female";1968;80;"CHE";"FALSE";0.093997;-2.36449241211504
"Female";1968;81;"CHE";"FALSE";0.096717;-2.33596609052638
"Female";1968;82;"CHE";"FALSE";0.119935;-2.12080534962114
"Female";1968;83;"CHE";"FALSE";0.13026;-2.03822282586388
"Female";1968;84;"CHE";"FALSE";0.148541;-1.9068942645703
"Female";1968;85;"CHE";"FALSE";0.159692;-1.83450831894202
"Female";1968;86;"CHE";"FALSE";0.183722;-1.69433153345273
"Female";1968;87;"CHE";"FALSE";0.171636;-1.76237932372137
"Female";1968;88;"CHE";"FALSE";0.218501;-1.52096468779793
"Female";1968;89;"CHE";"FALSE";0.275945;-1.28755370848528
"Female";1968;90;"CHE";"FALSE";0.250472;-1.38440814115178
"Female";1968;91;"CHE";"FALSE";0.275581;-1.28887368271261
"Female";1968;92;"CHE";"FALSE";0.317499;-1.14728061026065
"Female";1968;93;"CHE";"FALSE";0.331405;-1.10441408659595
"Female";1968;94;"CHE";"FALSE";0.41841;-0.871293465943424
"Female";1968;95;"CHE";"FALSE";0.387897;-0.947015438518172
"Female";1968;96;"CHE";"FALSE";0.40456;-0.904955222210409
"Female";1968;97;"CHE";"FALSE";0.376104;-0.977889578093112
